latitude,longitude,extenders,wireless_clients_count,wired_clients_count,rx_avg_bps,tx_avg_bps,rx_p95_bps,tx_p95_bps,rx_max_bps,tx_max_bps,rssi_mean,rssi_median,rssi_max,rssi_min,network_speed
34.0922947,-117.43433,671.2508335035509,655.2322711093732,681.1799774720928,408.3900907413487,351.04563491060105,445.2278771191161,404.7265159542753,471.8173408890416,557.4000129119268,505.36882055997677,504.4895667513025,495.53137120351033,502.795432758585,
34.088345,-116.9203046,566.3509665824334,337.59282097834273,469.48686913515365,537.585724632197,691.7635681192322,518.3795776404994,609.3847694539245,695.5719635654846,486.98242775257194,482.484069777175,483.23262690019794,513.9437501944798,485.4186892012172,
41.562222,-74.7125,0.0,208.05559706596685,243.20265743487687,1727.361939657508,2915.5009047105746,1134.9421790505255,2224.807608116063,841.4810843329311,1104.441438050079,568.4670090915598,520.4785625218622,726.7435463854188,537.1172290929195,
43.442201,-75.207253,1385.7523650421242,83.22223882638674,486.40531486975374,0.7360566009695478,0.9732206766654885,1.216128945482156,2.032632731195694,1.3399110231119116,2.1444975059875127,318.41074481840786,324.23254714476656,504.2710321858007,240.77668890372254,
41.47349935,-76.1484890518914,0.0,83.22223882638674,121.60132871743843,137.49721929142703,18.29549801072909,194.9544059440294,73.54555758114562,663.6627542809676,69.023613075653,522.6089398649956,511.9461270706841,756.4065482787012,469.20585529956185,
38.1161988,-82.5957118,692.8761825210621,416.1111941319337,364.80398615231536,68.40174054385955,43.18619112823245,136.88707296125773,208.79965605645447,154.56864765340617,403.4292428009264,515.6869671515519,529.0109979730402,430.1135274525948,506.24842282321146,
35.3833955,-116.54475318502938,354.03125490459746,399.89425786747677,399.45203597865395,818.75714208383,918.3777029843588,769.5631243908532,786.9137585747502,763.4269950541087,675.0417762879858,473.651984052935,471.6216033630617,499.1511167905219,475.56990371544003,
42.9314616,-74.6226425,355.3211192415703,307.2821125897356,358.5680205770621,534.7363792705465,182.68128164934853,537.3019730547134,191.83694220687605,568.0573202023759,340.1943838608758,500.29001502613556,505.60149558134657,538.1172779358282,488.99355162629774,
41.0799898,-85.1386015,339.0073657392688,416.59489920985817,419.9048732162693,565.1554273274472,600.350147005417,546.4436502552272,543.6790222910926,521.6485178794865,467.7580830782424,505.121406918798,503.6325376465274,530.3957856531596,499.748240264033,
32.753177,-97.3327459,486.7131917478629,569.4502196231185,507.2884115817651,470.21246982097057,470.1841294660828,490.36741170395754,466.8267876589972,499.91103756692104,489.54693351212927,503.96304822803506,503.2186747471684,506.68437769525633,501.73169960765216,
38.097323,-81.7798441,0.0,124.83335823958011,121.60132871743843,253.34682608929555,27.937570017209843,577.6364057785569,22.724592495165197,552.6946561446922,926.0855965908967,366.8645538125134,324.23254714476656,489.4395312391596,407.4682427601458,
33.7038145,-117.9627349,673.5625607086283,638.2304796406871,653.1304815955797,375.9003046402681,382.99475603572085,405.7472092675807,460.0517983154697,449.5515152166652,488.20228049302796,515.4035762826218,515.989371744413,496.80360400883336,511.2498147798018,
37.9765409,-88.9335327,0.0,208.05559706596685,243.20265743487687,1027.830236621335,1480.9756393046307,794.9388196560614,1215.6693034759203,724.4601329622867,666.5901801783402,505.3040080813864,580.2056106801086,326.2930208261064,493.9009003153282,
44.5599139,-74.3273735,288.69840938377587,339.82414187441253,385.0708742718884,326.4979316120209,46.55560839762353,403.15109276723615,109.39538323764975,389.6217954793376,352.30506310661957,525.4209912798322,525.4558165350494,615.5072892856097,483.6112982254255,
39.76147555,-75.8323391337185,0.0,166.4444776527735,243.20265743487687,309.31143192036336,4.84467000522992,799.6382887076028,22.673312732068215,484.0500471747918,19.713877340218502,454.2544593197395,511.9461270706841,296.630018932824,524.7697065850363,
42.3370091,-78.4580762,692.8761825210621,249.66671647916021,364.80398615231536,346.951776078938,14.070747248935215,149.14750913406468,6.603714858575616,193.26653398901323,446.7193306394177,508.7649944381083,494.881256168328,578.4285369190068,506.24842282321146,
38.570365,-81.9906931,508.64320913395886,411.30066009572636,437.553914026621,405.1456439535878,266.509284775572,412.5253337592143,260.2667622817182,436.16770544740547,389.36284831077177,497.35174174151985,497.66786080989766,522.3174538578699,495.56032169283276,
30.2752011,-98.8719843,630.8678082098387,393.60556923530385,467.4790380265727,406.9250182719857,326.50592251668564,427.83638001584995,382.24879334383263,426.5629650114136,459.1164267332995,498.4729367605804,500.52527961852354,513.9086222950968,498.4051035647992,
29.5388465,-95.4474414,561.957036431447,479.1945707450843,518.3844488308038,673.782406208386,928.8215695094054,553.1619855759359,812.7405625257851,518.1935447084431,628.7290655476204,502.8124803339784,502.74429613107105,503.1402326661122,504.52932024200345,
29.5293998,-95.2010447,923.8349100280827,726.8825274070446,755.9001514867795,355.90378029464114,447.43110056724635,383.5636654169245,448.35125191672324,389.945800880782,461.18181694317735,520.7615214718805,522.0928070666796,505.47358631660956,515.6481133810145,
33.1505998,-96.8238183,588.6630981581382,620.4454715755824,563.0240382486276,586.40412809905,905.6857813510629,479.8361933268563,864.5715387529405,460.67370491269423,656.2790897273778,507.9700931000807,510.17720752592766,485.2794760955895,502.2580649395663,
32.753177,-97.3327459,433.04761407566383,598.1598415646546,486.40531486975374,338.58015264423324,456.67628913807135,360.0972784347772,364.8489185191675,393.56999896622347,295.40075520496436,480.9689477606861,498.0809194625198,339.2705841544174,501.61810188275524,
33.8708215,-117.929416,942.3116082286446,552.5956658072079,797.7047163863962,367.3739909415447,441.322716833931,350.84077051584836,663.3670992011339,378.27850506885534,455.06473704859997,514.1295232910271,499.31812260294055,560.0374757451716,513.4099858777837,
42.9478357,-74.3699085,538.9036975163817,310.927531170806,361.4261714657198,485.29513468255055,200.947566002421,780.5559213773714,441.36225734201855,583.368656797358,541.6463306347142,515.3264477393934,511.47210287895194,617.9792061100499,483.9542849617556,
41.4298204,-72.0820212,549.0716918091437,579.415209942202,563.6489261934096,442.95525448124283,524.2665555333232,408.1085653672839,508.15909216643837,389.83171132206087,421.95337944841907,500.8471718767399,501.91112437024196,491.864808123516,501.51132299314304,
40.733795,-82.7896471,337.98838171759127,364.82862372169967,441.3936322168139,636.5442371518035,600.6190599755895,593.1550696280534,521.6508543358354,572.6057501310815,400.08654454744874,496.97926830083526,494.954706114823,499.58964020838175,504.45032593002617,
31.8910032,-95.1454998,0.0,332.888955305547,972.8106297395075,1739.0263612944532,53.370054587357146,1871.8347004925088,169.16110348862418,3421.5017611304042,269.2254215158246,531.2614057568002,546.0758688753964,533.9340340790832,481.5533778074451,
39.987325,-76.0205073,519.6571368907967,442.1181437651795,390.1375963017817,298.50989608179935,379.56543030578626,279.9635611354472,319.45650595151454,376.45952652743887,405.57957859565283,504.58296925706935,502.3471371881088,525.2823251935424,506.50566287545905,
33.7746292,-117.9463717,476.63541313948883,558.2825187936776,547.0072842469086,410.6849608184423,414.74366924449873,425.77060451271427,549.5080469942382,463.30850627221366,656.3569492951625,507.9393342941844,509.4784128960786,500.4419845557856,506.45017972693506,
32.912624,-96.6388833,320.33683512999664,452.64976882069016,437.0848458473453,563.6544320014971,570.345860657686,557.2035159749197,558.1400722874126,541.1179629316163,524.1237937230429,508.3102708477619,508.4372079381768,519.2626017519709,503.8452946632077,
41.3494927,-85.1355271,258.2306067698423,401.98491005070196,394.867783289099,684.8777995360804,718.3956683976047,650.2362676565303,599.0190244852768,548.7460917873024,425.1664335584155,499.96246732973,495.6368962082847,519.9781937049374,503.62856103648346,
41.563746,-87.3368691,692.8761825210621,332.888955305547,486.40531486975374,556.3385128561507,370.47729572055636,508.73515284524774,388.8627809718028,488.04818355708505,382.680208267392,610.864091961402,580.2056106801086,519.102533132442,530.9434678389779,
43.1514226,-77.7130004,0.0,277.4074627546225,324.2702099131692,823.6429629004244,1164.7494904413295,476.53408884271767,917.7354663826354,508.3017922402202,965.0252889278889,539.9138716486048,520.4785625218622,613.0353724611696,506.24842282321146,
38.7706432,-81.5531802,283.44934739497995,300.7349084862612,375.85865239935515,605.1105423266575,397.0069966369657,595.9704907335165,347.2716414235031,590.6599976315789,407.1098618874013,508.64700626685647,502.25017769434544,525.8441244718242,514.1059371464098,
41.646483,-73.4842905,582.0159933176922,471.03787175734897,452.356942828871,430.2863323679592,672.2197087218575,365.30308533015614,558.3156255795392,343.36014722186087,474.1111575150415,482.9806460805306,489.0792000615269,451.4708888157581,486.4923868105983,
42.795896,-77.816947,0.0,790.611268850674,243.20265743487687,211.86337153370903,15.672729585219654,227.26895633446014,29.458034563871184,266.39970389434023,70.90638643851081,517.4174603299127,520.4785625218622,608.0915388122892,530.9434678389779,
28.3318242,-98.1171612,500.41057626521143,360.62970158100916,418.8490211378436,736.1075998390562,847.956977445363,583.518083494514,673.0834975186302,607.7316559640152,545.9070597958927,484.63422845096443,475.9202884990434,517.4545885828152,489.4420727430371,
42.7684005,-75.7365767,554.3009460168497,332.888955305547,437.76478338277843,225.42044491981602,381.0050210603778,220.09951409136576,304.048341719285,260.4652334056399,523.6805668553387,491.46006265449915,493.1747690780923,477.5743304818467,481.5533778074451,
39.3703778,-78.0955563,634.2199977573742,494.0494812868038,517.9315852779786,483.03373149631454,314.18942295640187,553.7577990065943,319.7683761006727,525.9740926218658,384.59906788662795,493.55679777537034,494.7458206849759,485.9866950399415,495.0115240329685,
27.82826,-82.37187856336033,483.74032690446853,556.070904179197,491.67151414491843,462.1333937083454,388.4481751086786,528.7403569927222,393.7365781106955,511.9954869817146,492.1335850590077,494.67237577889745,494.9260458557357,474.66642202852876,500.1880902537255,
42.4714657,-75.325729,692.8761825210621,249.66671647916021,608.0066435871922,323.83503401797424,955.6064791097151,272.38104896753924,801.27547313476,165.5016102434805,375.97038718123383,507.03450125974734,494.881256168328,682.249043545495,500.07466156926984,
32.728803,-94.9445572,461.91745501404137,263.5370896168913,385.0708742718884,574.0616119039928,260.0757579554084,480.3844005361614,228.66533689828307,344.1248909082297,171.07103678761004,505.44821584624987,516.2123447962731,499.3271985369203,510.36426365917254,
37.0065078,-121.5631723,719.2486323748049,543.9681977267977,567.1923567858374,518.5106777119086,828.6527006230226,479.3286199421756,728.0349161977639,470.29837610828014,582.1961682427875,497.1245835774384,498.3650879442415,487.02748783261234,497.1266371642735,
38.7342531,-81.7334636,311.79428213447795,428.5945299558917,413.44451763929067,650.8282320083084,848.8996036662895,599.5955509223002,743.8388373789462,470.24860775459194,446.96903949401127,498.684871674156,500.4273392115937,469.4170049611939,521.9915140207625,
32.5365333,-94.9427169,535.7407458934424,399.870206686357,460.42639501228956,525.4015387860978,430.7740022278023,548.65772945646,386.02989519625686,539.9952832739635,423.60408966357994,499.3439734412059,498.50596375112093,505.4409780287569,500.70370544395246,
41.7123218,-72.608146,680.5364464120495,575.62666080495,543.470230483369,310.0809999056727,172.2667703639134,349.1030165344325,195.9675224495175,462.1404657952057,379.81047097790645,506.41811900565625,507.98002617530125,492.55639163400133,502.44960801780303,
38.3942681,-81.2426139,346.43809126053105,1227.5280226892044,729.6079723046307,791.0771770748033,665.794303789475,591.1563547101305,530.9698410210913,357.7873487432942,272.56186261243283,530.3961591676198,533.2772156986293,459.7765293458771,540.2041097198903,
39.9492409,-80.7542517,420.6748251020734,554.3195550400403,499.43402866090787,524.6509830363342,257.2763363063269,441.7777696094343,212.67818947015047,613.921884373207,334.0223520629214,498.5365436874393,503.71842145704807,483.083173690599,510.8787437636677,
37.7559487,-81.158432,412.61165925411564,351.12304134054176,408.5258122080235,674.6602444910188,273.71128310015115,671.269474390393,268.1719763711745,676.0422144348352,518.0494464313573,487.57131393908145,483.2809787571757,526.4349605667364,481.7614821193756,
41.4787025,-74.8134978,1385.7523650421242,291.27783589235355,729.6079723046307,71.34243484659481,14.81055669696571,137.07122886444202,16.950131956211997,181.3366985220295,344.07270286975756,365.13406063415255,315.70011169358855,177.97801135969436,500.07466156926984,
34.1361187,-117.865339,595.4103128349517,557.8961574249387,554.1497876928391,498.4717798949204,647.6105635521894,478.596955799547,694.9396181821296,489.1122962059195,622.1155578362755,498.1072773981195,498.10171578848013,480.25763406536845,504.21916424949245,
37.335951,-81.1492605,115.47936375351034,402.2408209942026,243.20265743487687,851.829869537499,1639.88443573281,552.12721914167,1260.0976393678786,378.4177955986073,605.5368914421759,475.3087929897973,466.43980466440104,501.7991153613606,515.5090647041238,
43.0508945,-74.3452991,535.4043228571843,382.06573279386635,425.60465051103455,321.9505286323889,62.1044320741918,448.94848682006443,187.87196272278368,365.8576814862506,316.07810422319284,499.32594073795775,497.20828401864924,546.0688984899714,499.23278503464144,
34.4358295,-119.8276389,748.0414836771977,577.5199312187793,666.8709810555064,375.38985683421527,345.67784075833606,424.9140404064355,369.2090695091553,481.9983201051744,497.46078743669085,515.5436779074838,518.005786642699,502.4525201270566,510.31838645240225,
40.0201,-76.1335653,244.5445350074337,227.63730031923433,286.12077345279636,311.84602199655336,355.0635911072249,333.6911633387367,311.688958686277,572.1455881030708,749.3219148435436,484.7416773738038,475.30684542739,538.29624023986,501.1641488493772,
33.7956595,-96.8530583,452.5243967183014,362.9524913409163,403.7862302866138,538.2636688209835,617.6794484104419,433.29116267499177,549.5614084539425,406.1897586879299,473.17035447596857,487.13175974068025,488.3492481674261,516.0510759998795,480.401336233743,
41.5850394,-85.8344491,302.23882080809386,348.6637660672922,385.6372636118036,566.7368419099301,635.9109638788129,556.8058768913612,546.1412384756959,472.98260048314575,435.48306380576616,512.7705709931234,513.7915383833326,549.9008747093676,502.95525005227535,
41.4021497,-74.3242129,1224.0812557872096,676.8742091212787,826.8890352785813,637.208513854185,1781.5345082557083,482.02164543870424,1406.3481293580464,449.5988276313528,818.3305118049511,485.51870274212666,472.9813385103042,463.7315962649815,501.72099790365434,
41.404894049999996,-74.32353331507967,1385.7523650421242,249.66671647916021,729.6079723046307,110.2805313967202,20.114359067183614,317.528714692126,48.176228564883985,269.9968494821417,484.6279938064841,464.637418389905,477.8163852659718,311.4615198794652,543.2909903468611,
41.2725522,-82.0545892,459.2869455891323,432.698770207808,492.4992311152746,511.380009059061,583.3111212984516,504.4278796229958,499.2040557956157,471.8850174258098,406.03916344229685,513.1306463630166,514.9392821036713,532.8867071329651,509.6798527684546,
34.2661558,-118.5174342,603.0198994788169,578.4662304644642,586.0765154091739,492.0614203830972,432.89000000161064,525.3150067796338,487.1126035088764,514.5944266131146,532.547692269606,501.35385495996087,502.27257563211447,490.3711959389486,502.7643447903386,
41.9538298,-72.789313,599.5552206685943,527.3556812716333,503.68078038865184,487.9493654851379,357.6974214013874,501.2443275213393,481.73530987391916,472.5314353595995,516.7328826244227,499.5346332229027,500.35964645801425,494.857681031475,500.3708198582043,
42.7524401,-84.7463572,346.43809126053105,395.305634425337,380.00415224199514,443.36502125515136,746.3789622774271,354.2098396384717,580.9298016496052,460.8902080513049,388.00474363522926,509.0894619090509,492.74814730553345,580.282474537337,509.3353034501823,
32.7459645,-96.9977846,300.2463457591269,475.06027996729097,433.7114057588638,390.9145399123688,447.3260161167758,381.3085186343311,454.9467536042034,351.2177797633367,372.4913168766464,500.89125047656614,498.4364376063188,482.518164130727,504.80787853062503,
37.3908854,-88.7470015,494.91155894361583,321.00006404463454,416.9188413169318,614.8592451908115,455.9539296395183,580.8801959466482,365.0233725945579,479.6289936434481,203.75899682630396,496.5279355339847,504.6326109696744,487.32074538963934,500.07466156926984,
32.9337381,-97.0788754,439.9886411696349,487.4273225114814,475.44671427725854,490.8762938758983,559.3799127775876,466.35356424487384,543.203959989877,481.9327852194149,505.3757984968159,502.98424493755857,502.1394560065846,517.6847810303652,498.9758234703224,
42.2508691,-84.2130083,382.2765144943791,406.0671308253008,482.21216560363524,773.5818131853533,391.3941481246181,822.06966147146,351.9110592794827,576.8624407425514,376.55040909680355,531.4404222924928,526.3630007640539,556.4370010326078,520.724828522109,
40.6117522,-76.7185777,1154.7936375351035,381.43526128760584,689.0741960654846,348.2444025084342,17.707649988598703,399.83903598136095,38.18530377630201,608.8013487610468,187.16313732838464,529.2424970487124,531.855143123433,598.2038715145284,511.39322386816275,
44.661517,-84.714637,0.0,291.27783589235355,243.20265743487687,955.1865173444339,2343.4881342760705,1052.7976644760968,2015.145292854818,761.2202558773746,1014.3724158445098,492.3253092436796,486.3488207171499,548.7655350257244,456.85833279167866,
39.6200928,-78.2925093,358.2933871591804,289.0627953152254,386.53502208280815,729.2588758639747,1229.0506916291233,522.0919851577837,961.6667621099825,376.4725970649822,565.1199365977434,484.40978341262183,479.341193122266,556.6042370469529,468.9006883934735,
43.2581805,-77.6970101,0.0,166.4444776527735,283.7364336740231,538.1357048172254,989.6496392239251,362.4115040131998,910.6889902906657,280.5717037282963,443.1721559018165,479.058194876246,474.9722401155791,662.4737089499735,442.45288986581494,
34.2408403,-117.0772605,415.72570951263725,382.822298601379,437.76478338277843,629.5946826339319,1228.7298578803577,425.4985801674002,934.9419126960025,339.5928561110813,530.2140145200132,455.1773890148653,452.2190789124376,501.3047319964725,468.7942712159658,
42.3292408,-75.7699147,138.57523650421243,357.85562695346295,340.48372040882765,6854.365496923705,14737.631288608674,2703.998571661908,12334.332294692616,1457.4303001660528,5977.744970255449,546.6627950442122,544.3693817851607,619.9567395696021,502.54416607084653,
39.8924509,-85.0419177,0.0,124.83335823958011,486.40531486975374,2777.323392599154,1483.4940632271205,1320.308165548657,1121.8727257408866,655.3966958877129,651.718062872378,553.757817075492,529.0109979730402,741.57504733206,475.37961655350347,
40.136846500000004,-120.95057800475286,692.8761825210621,291.27783589235355,364.80398615231536,376.552247067911,32.704825566972275,228.30332811916563,174.74345647274757,759.219328760297,173.56559456624697,557.2188034322139,546.0758688753964,608.0915388122892,506.24842282321146,
33.1384488,-96.1108066,429.9544168322662,443.6042551727936,482.06241027270244,459.14188890329575,540.5557502138217,404.85131393811025,464.14918998063104,463.0595421786364,391.50923718438446,509.9353949582944,510.23202173451,530.2923709002202,508.7840747667947,
41.0264862,-73.6284598,0.0,208.05559706596685,121.60132871743843,129.3591246252431,13.227719673386233,378.8019015452506,34.68361488031223,177.28655339824954,16.832520337054103,530.3961591676197,520.4785625218622,800.9010511186248,419.815765268029,
27.9222444,-97.2899915,428.32345828574745,357.85562695346295,435.5538501333705,716.1793869062917,373.2536355838759,748.2009085133503,384.8451796850396,645.4974595720807,459.3502707004758,493.7568990548691,487.124496667257,522.0688333217703,484.24738271825595,
41.3501598,-72.0761998,382.06287262711317,429.196061786455,435.1189124449623,578.4991898058959,682.538569908781,561.2500560573251,632.5909910776429,564.2428911101838,493.1680105180228,496.3949340357117,496.1528560865363,492.511928603665,501.8504230029669,
34.971644,-120.571836,502.5255829273637,444.2329946144764,488.4097323760852,636.7997013868392,517.939547632969,633.9170981726545,469.14393184235826,618.5825781553428,420.1868875039736,507.13909150679115,506.5078715083948,510.13843915370273,504.6880216271603,
41.2827593,-72.6816365,527.8022330803075,500.290010416095,494.15628775560924,331.8773680183257,334.2662755847292,344.1090599155759,322.9649503680216,374.96417092231496,442.83933531119277,519.6316598042106,522.1012409462242,525.4566766936989,506.6612971390445,
42.4042433,-75.4896253,0.0,176.8472575060718,182.40199307615768,382.87996880986213,13.18497337764641,283.10338099107895,40.605920982030675,438.66953775640627,63.95273236537169,455.11970590891997,471.4170586775883,381.9111493760109,427.532966835456,
27.7483613,-82.7034334,475.70603576072915,432.1035273392431,451.46761967854945,460.6321323669022,424.7221031788532,432.32927346224665,401.5393093424002,415.6898520490236,446.0747501743497,501.6654524619596,500.5483215053044,501.39327827078085,501.84846610864855,
39.3683624,-80.3174697,346.43809126053105,468.1250933984254,443.8448498186503,451.26900142764146,432.9340660759637,386.9039188854537,401.333540210638,677.9380689322514,398.53834289108676,499.46359360441846,504.6935569371828,464.9675546772016,492.974836127237,
33.9930677,-117.968675,563.37043378334,595.7554254664866,591.3008006678743,407.8988240068672,422.0002758010599,444.1347476634314,515.2852178010671,480.4413158739763,531.1931541016562,509.18588384617067,509.20930815238165,503.1254386574929,506.16469846658373,
41.4773213,-72.5120333,637.8860093051047,508.91059536294426,525.9740011984441,385.61087244212416,396.9741082461472,367.74883349275524,358.11907401328745,373.3693007018772,364.3426990490713,500.4421462945631,501.65303033592954,494.85420618793336,502.2795763028205,
43.3177008,-73.8474816,544.4027148379773,362.6111834578279,364.80398615231536,230.55880217165202,73.88144080242584,332.61757463383543,113.68432939161471,277.01202619908037,345.0717832955808,495.6008856170056,494.2717964932438,537.1122128533634,479.34846307389444,
28.1067315,-81.6287423,463.94445468756714,562.104569213019,464.9351783589825,493.7134269543204,404.55096426333625,530.1034895538861,437.71432141905603,496.13899784338946,464.9517402946162,490.51530450472285,490.9035642672367,472.26500536238296,496.8045123454474,
40.4691049,-76.9314571,277.15047300842485,429.9815672696649,405.33776239146147,409.045199394188,363.2485038583281,349.02133259854025,341.44862129223435,626.6615595280093,504.746321693887,499.4203312749593,499.43188840895624,546.7880015661723,486.9039708941944,
32.7995738,-97.2691817,0.0,166.4444776527735,243.20265743487687,2179.1136121981995,3403.7377246609176,1041.5977084673705,2567.5775290458996,662.8725106953289,1385.5949916550164,376.38226629349845,341.29741804712273,444.9450283992359,351.9043914746714,
41.3959302,-72.8968574,477.7120518629086,482.29524556848816,449.8987654311422,430.4235986061139,384.61650844038047,445.80150552950823,388.53164504438683,457.84705202740724,497.51184649008206,503.63678024503014,505.93121881069237,506.51648953342124,498.17606402235873,
43.6307863,-74.4659275,554.3009460168497,307.92228365763094,437.76478338277843,305.507425520051,17.546078082261484,219.4362168308824,17.08145810205519,310.4874981810591,437.6476555600227,528.6656659892587,535.8369463339827,602.1589384336327,472.9101120519268,
41.7839873,-72.0547977,692.8761825210621,534.542841692561,523.8211083212733,428.338876472258,498.4744888840123,483.68127312340835,507.55287839197814,387.38051951592496,422.60310031199583,496.11908275008614,498.8193032996409,494.00306999197227,514.3218029245197,
41.4350938,-74.2601501,692.8761825210621,374.5000747187403,243.20265743487687,145.11372137852274,4.611364496432918,325.3198782501311,10.079911309607127,273.1777269415301,41.3889806550589,513.0912273840106,537.5434334242183,415.2820265059536,493.9009003153282,
41.9539754,-75.2804502,98.98231178872315,380.4445203491965,208.4594206584659,358.1323340309402,32.17093789775316,384.2570266544987,76.86594622625552,301.60197521454234,168.98201082792664,544.6109245612986,564.3596591279207,574.1909652199664,497.42876388900913,
43.7023545,-72.2892164,1385.7523650421242,832.2223882638674,729.6079723046307,326.24218536286554,433.24079480602734,446.2544133649414,509.0425434574014,256.28640634085315,325.9341421908475,479.34661040597274,494.881256168328,519.102533132442,500.07466156926984,
41.3625794,-75.8101945,259.82856844539833,353.6945150121436,400.27104036156817,416.7942563905479,323.1126963890774,380.894390170637,317.8437031416663,383.1549352937679,324.95743538194534,523.5462903366077,527.944443541643,541.9677637585138,496.9877809422991,
39.323418,-77.7319766,660.105011726147,609.2655119485812,558.7088076206632,433.2063053781758,431.35699247750694,475.3625866038343,486.49132168320654,491.64065342565664,484.62845081621913,501.35193582269744,501.33823434759785,518.7016817555058,500.82552442447906,
41.308427,-74.1445899,266.49083943117773,435.31632616879216,355.4500377894354,507.4930858253306,518.9029879117107,491.79257229129735,419.1910188235894,439.19090362293827,1171.3391595269363,511.7600787852714,518.5095389562057,554.4699584667402,508.6229463824198,
40.1814586,-80.8875904,0.0,249.66671647916021,486.40531486975374,409.6655970232531,29.78720906927924,665.3816562069103,75.73620562803542,604.3397253911075,44.048141826197366,517.4174603299127,503.413691619506,697.0805444921363,530.9434678389779,
34.3410525,-82.9503277,43.30476140756638,309.4827006356257,532.0058131387931,581.0789826100946,969.4279166061513,444.9743517485479,764.2454964061528,508.45689359514256,484.67585627561124,540.4005728550186,550.3420866009853,583.9903497739972,506.6342829015829,
41.764582,-72.6908547,337.22278043730824,392.0023410720869,394.9768844250962,584.2232463318664,555.59386628967,595.2127365259104,559.7369881020791,586.5345719214047,579.9619993607519,491.3769903510492,490.35970371602036,507.29774330999066,491.3015569444876,
43.317744,-88.3788508,0.0,416.1111941319337,152.00166089679806,223.0891128622751,26.602524556645964,329.41848468267165,103.44417525957222,484.0395052094139,215.45198185785028,582.7435778130372,607.9360258964374,700.7884197287967,515.5090647041238,
41.996206,-72.9795488,692.8761825210621,749.0001494374806,1216.0132871743845,438.58837034276996,21.13685775078444,339.5141521345229,89.52267085615732,207.46001166345016,110.14605448978928,523.474186454176,529.0109979730402,370.78752366603,475.37961655350347,
38.044059000000004,-82.14456012478777,577.3968187675517,388.37044785647146,560.7172379748549,706.8954904688495,783.438229163782,536.5158425505863,640.5625522885543,601.3529542598109,505.9997289190804,484.00932813655635,478.76443364943606,475.4320025673318,499.0457013602795,
41.3525797,-76.0324241,436.4574378085431,384.6571196148741,436.6157944500152,478.58380267715523,547.5891062543968,433.4051847574162,482.1442408296569,410.3995673389736,380.6496241542167,498.40247426375026,498.2404827239099,539.1892903200189,488.11603740809164,
41.7712085,-73.05983,598.1664885073917,491.84941867537196,559.8910099220187,458.8033435160217,354.1285748129542,434.3584237705673,381.3166484606361,459.7642539519526,484.23483862377014,501.19564298168075,502.15531085152656,488.53256895105557,502.69517893605087,
30.6255617,-84.4153769,692.8761825210621,1331.555821222188,972.8106297395075,60.399493749847196,16.176333530472576,114.7353400237161,45.26311539706114,87.48718779065412,161.21770122127458,436.08428094694995,435.1542080100815,400.4505255593124,475.37961655350347,
33.8284787,-118.074313,330.06101785548776,431.9990760896984,469.1600355243716,570.079079772276,386.22553178984424,621.7328174422115,470.0845470138972,618.5334762581641,541.0157499522855,498.0705465958378,495.5948780424265,500.9272028814671,505.5075714727384,
39.3811981,-80.3359212,277.15047300842485,341.2111791881856,283.7364336740231,851.1036530537356,117.84308368031326,622.9572592116031,138.05878494916223,620.6011100228238,206.57855020721962,486.73004796697927,484.64233362691425,563.5970359723656,469.61743938315794,
41.6578767,-72.3659161,568.7789558008719,495.4517986847016,501.37861280884147,389.58717145703093,308.9405904608569,423.61418113532,289.2719326968585,469.8497856357452,376.6018325650741,508.4163129767967,507.45704722510163,510.57995423026756,504.2442540579394,
39.5534303,-77.9949993,551.9522131947444,413.29010129036124,548.2364989633666,1046.5181808634516,1815.8863461787942,908.0362771802714,2779.7781021886376,705.9322562719981,1420.584930976004,493.7624984935047,488.3734664174294,537.7047546587377,492.4359400177828,
40.6514194,-76.4977799,544.4027148379773,429.9815672696649,425.60465051103455,621.0493372784756,230.4166908743951,571.7927868033827,219.23745364542137,682.054574645937,376.65160667400414,500.4627474038292,500.9758529191695,485.9082214899592,508.30634324119194,
36.081816,-84.0539821,339.64518751032455,402.2408209942026,414.87512150655465,758.511270304987,866.4546236786182,583.3165811758355,720.5317792606052,504.7410019141747,477.71969879410614,502.53861211988806,505.58862614627697,510.08730706683644,497.41147044011853,
33.7475203,-116.9719684,538.2472008561078,518.9619726482377,517.5390993229913,567.5088223254858,486.1875046711461,565.3993442148595,491.7738546582674,572.5588462842611,465.1037934651909,496.83204184202526,497.16698346889314,486.6169806222343,500.744940973296,
32.182598,-95.7893178,427.234233135854,380.6068260319393,426.6422045103301,971.1853322329368,1578.8869156312915,804.3018313703012,1881.8158299717254,636.8119624326844,1073.3583845379167,511.69147692915897,512.1790945915354,524.5188150481096,510.52580690017436,
37.9023246,-81.988181,554.3009460168497,332.888955305547,437.76478338277843,677.8769177880932,927.831354042005,454.84276439104116,740.7096362790861,296.25529214375945,422.9752185668222,481.76930085567807,450.512591822202,433.079827641923,502.54416607084653,
43.0611781,-77.6338983,314.9437193277555,437.2950367422867,464.29598237567404,360.55927069265545,349.47902465844265,354.4592442011107,305.77710020639586,403.8257762444611,408.6248482668439,513.358667238848,509.46396403034146,541.4846163791914,501.8706648431438,
39.3325883,-80.3353664,418.34033661649033,456.9371980845008,527.7038793398272,405.3342235081086,148.54154615814676,402.56809414231776,150.3522992325979,610.5449768792024,418.8730474278987,483.7544703885902,478.62133200664897,493.9169654872023,485.63038995627437,
